capture,lat_ms,profile,order_usd,cap_usd,ts,side,px,notional,fee,flow_entry,spread_entry_bp,inventory_after_qty
gala_v6,10,tox40,25.0,100.0,1787022763750,sell,0.001469,25.0,0.005,0.17144430584460557,6.809669731018949,-34482.98149114032
gala_v6,10,tox40,25.0,300.0,1787022616500,sell,0.001456,25.0,0.005,-0.1025780367185161,6.870491240124581,-17170.32967032967
gala_v6,10,tox40,25.0,300.0,1787022624000,sell,0.001454,25.0,0.005,-0.49541993751543856,6.8799449604397385,-34364.27740072857
gala_v6,10,tox40,25.0,300.0,1787022635500,sell,0.001448,24.999999999999996,0.004999999999999999,0.23684467966464803,6.908462867013006,-51629.47077089432
gala_v6,10,tox40,25.0,300.0,1787022684000,buy,0.00146,24.999999999999996,0.004999999999999999,0.8421054852952848,6.846970215680472,-34506.183099661444
gala_v6,10,tox40,25.0,300.0,1787022706250,sell,0.001463,25.0,0.005,-0.9999999999999996,6.837606837607745,-51594.358082573264
gala_v6,10,tox40,25.0,300.0,1787022713750,sell,0.001463,25.0,0.005,-0.5478170373764116,6.837606837607745,-68682.53306548508
gala_v6,10,tox40,25.0,300.0,1787022751250,buy,0.001467,25.0,0.005,0.9449525449521878,6.814310051106752,-51640.95160672571
gala_v6,10,tox40,25.0,300.0,1787022763750,sell,0.001469,25.0,0.005,0.17144430584460557,6.809669731018949,-68659.33145696396
gala_v6,10,tox40,100.0,100.0,1787022616500,sell,0.001456,100.0,0.02,-0.1025780367185161,6.870491240124581,-68681.31868131868
gala_v6,10,tox40,100.0,100.0,1787022684000,buy,0.00146,99.99999999999999,0.019999999999999997,0.8421054852952848,6.846970215680472,-188.16799638717202
gala_v6,10,tox40,100.0,100.0,1787022706250,sell,0.001463,100.0,0.02,-0.9999999999999996,6.837606837607745,-68540.86792803447
gala_v6,10,tox40,100.0,100.0,1787022751250,buy,0.001467,100.0,0.02,0.9449525449521878,6.814310051106752,-374.5420929969696
gala_v6,10,tox40,100.0,100.0,1787022763750,sell,0.001469,100.0,0.02,0.17144430584460557,6.809669731018949,-68448.06149395
gala_v6,10,tox40,100.0,300.0,1787022616500,sell,0.001456,100.0,0.02,-0.1025780367185161,6.870491240124581,-68681.31868131868
gala_v6,10,tox40,100.0,300.0,1787022624000,sell,0.001454,100.0,0.02,-0.49541993751543856,6.8799449604397385,-137457.10960291428
gala_v6,10,tox40,100.0,300.0,1787022684000,buy,0.00146,99.99999999999999,0.019999999999999997,0.8421054852952848,6.846970215680472,-68963.95891798277
gala_v6,10,tox40,100.0,300.0,1787022706250,sell,0.001463,100.0,0.02,-0.9999999999999996,6.837606837607745,-137316.65884963007
gala_v6,10,tox40,100.0,300.0,1787022751250,buy,0.001467,100.0,0.02,0.9449525449521878,6.814310051106752,-69150.33301459257
gala_v6,10,tox40,100.0,300.0,1787022763750,sell,0.001469,100.0,0.02,0.17144430584460557,6.809669731018949,-137223.8524155456
gala_v6,240,symmetric,25.0,100.0,1787022607750,sell,0.001457,25.0,0.005,0.14694094432121108,6.865774116031005,-17158.544955387784
gala_v6,240,symmetric,25.0,100.0,1787022616500,sell,0.001456,25.0,0.005,0.9792406600025003,6.870491240124581,-34328.87462571745
gala_v6,240,symmetric,25.0,100.0,1787022618750,sell,0.001456,25.0,0.005,0.6242288707079293,6.870491240124581,-51499.204296047115
gala_v6,240,symmetric,25.0,100.0,1787022659750,buy,0.001448,24.999999999999996,0.004999999999999999,-0.9999999999998259,6.903693476009083,-34234.010925881375
gala_v6,240,symmetric,25.0,100.0,1787022665250,buy,0.001451,25.0,0.005,0.9912586842965693,6.889424733034212,-17004.514027190817
gala_v6,240,symmetric,25.0,100.0,1787022666250,sell,0.001452,25.0,0.005,0.9912586842965693,6.889424733034212,-34222.144881185304
gala_v6,240,symmetric,25.0,100.0,1787022668000,buy,0.001451,25.0,0.005,-0.8202085868865167,6.889424733034212,-16992.647982494746
gala_v6,240,symmetric,25.0,100.0,1787022668750,sell,0.001452,25.0,0.005,-0.6931821137866859,6.889424733034212,-34210.27883648923
gala_v6,240,symmetric,25.0,100.0,1787022684000,buy,0.00146,24.999999999999996,0.004999999999999999,0.9780505424037464,6.846970215680472,-17086.991165256357
gala_v6,240,symmetric,25.0,100.0,1787022685500,sell,0.001461,25.0,0.005,0.9780505424037464,6.846970215680472,-34198.55858483199
gala_v6,240,symmetric,25.0,100.0,1787022711750,buy,0.001463,25.0,0.005,0.9941624658172756,6.832934745472606,-17110.383601920166
gala_v6,240,symmetric,25.0,100.0,1787022751250,buy,0.001467,25.0,0.005,-0.9999999999999956,6.814310051106752,-68.80214316079218
gala_v6,240,symmetric,25.0,100.0,1787022763750,sell,0.001469,25.0,0.005,-0.9925492563397141,6.809669731018949,-17087.18199339905
gala_v6,240,symmetric,25.0,100.0,1787022781750,buy,0.001467,25.0,0.005,0.2994759677028696,6.814310051106752,-45.60053463967415
gala_v6,240,symmetric,25.0,300.0,1787022607750,sell,0.001457,25.0,0.005,0.14694094432121108,6.865774116031005,-17158.544955387784
gala_v6,240,symmetric,25.0,300.0,1787022616500,sell,0.001456,25.0,0.005,0.9792406600025003,6.870491240124581,-34328.87462571745
gala_v6,240,symmetric,25.0,300.0,1787022618750,sell,0.001456,25.0,0.005,0.7608945674779934,6.870491240124581,-51499.204296047115
gala_v6,240,symmetric,25.0,300.0,1787022635500,sell,0.001448,24.999999999999996,0.004999999999999999,0.9108901663047688,6.908462867013006,-68764.39766621286
gala_v6,240,symmetric,25.0,300.0,1787022637750,sell,0.001449,25.0,0.005,0.94772866586615,6.903693476009083,-86017.6757890562
gala_v6,240,symmetric,25.0,300.0,1787022652000,sell,0.001446,25.0,0.005,0.2167012683017998,6.918021445865899,-103306.74909472701
gala_v6,240,symmetric,25.0,300.0,1787022653000,sell,0.001446,25.0,0.005,0.9490749525509101,6.918021445865899,-120595.82240039782
gala_v6,240,symmetric,25.0,300.0,1787022659750,buy,0.001448,24.999999999999996,0.004999999999999999,-0.9999999999998259,6.903693476009083,-103330.62903023208
gala_v6,240,symmetric,25.0,300.0,1787022665250,buy,0.001451,25.0,0.005,0.9912586842965693,6.889424733034212,-86101.13213154153
gala_v6,240,symmetric,25.0,300.0,1787022666250,sell,0.001452,25.0,0.005,0.9912586842965693,6.889424733034212,-103318.76298553601
gala_v6,240,symmetric,25.0,300.0,1787022668000,buy,0.001451,25.0,0.005,-0.8202085868865167,6.889424733034212,-86089.26608684545
gala_v6,240,symmetric,25.0,300.0,1787022668750,sell,0.001452,25.0,0.005,-0.6931821137866859,6.889424733034212,-103306.89694083994
gala_v6,240,symmetric,25.0,300.0,1787022684000,buy,0.00146,24.999999999999996,0.004999999999999999,0.9780505424037464,6.846970215680472,-86183.60926960707
gala_v6,240,symmetric,25.0,300.0,1787022687250,sell,0.001461,25.0,0.005,0.05979171641814826,6.846970215680472,-103295.1766891827
gala_v6,240,symmetric,25.0,300.0,1787022711750,buy,0.001463,25.0,0.005,0.9941624658172756,6.832934745472606,-86207.00170627088
gala_v6,240,symmetric,25.0,300.0,1787022751250,buy,0.001467,25.0,0.005,-0.9999999999999956,6.814310051106752,-69165.4202475115
gala_v6,240,symmetric,25.0,300.0,1787022763750,sell,0.001469,25.0,0.005,-0.9925492563397141,6.809669731018949,-86183.80009774976
gala_v6,240,symmetric,25.0,300.0,1787022781750,buy,0.001467,25.0,0.005,0.2994759677028696,6.814310051106752,-69142.21863899038
gala_v6,240,symmetric,100.0,100.0,1787022607750,sell,0.001457,100.0,0.02,0.14694094432121108,6.865774116031005,-68634.17982155114
gala_v6,240,symmetric,100.0,100.0,1787022659750,buy,0.001448,99.99999999999999,0.019999999999999997,-0.9999999999998259,6.903693476009083,426.59365911183704
gala_v6,240,symmetric,100.0,100.0,1787022665250,buy,0.001451,100.0,0.02,0.9912586842965693,6.889424733034212,69344.58125387407
gala_v6,240,symmetric,100.0,100.0,1787022667250,sell,0.001452,100.0,0.02,0.9912586842965693,6.889424733034212,474.05783789610723
gala_v6,240,symmetric,100.0,100.0,1787022684000,buy,0.00146,99.99999999999999,0.019999999999999997,0.9780505424037464,6.846970215680472,68967.20852282761
gala_v6,240,symmetric,100.0,100.0,1787022685500,sell,0.001461,100.0,0.02,0.9780505424037464,6.846970215680472,520.9388445250806
gala_v6,240,symmetric,100.0,100.0,1787022699250,sell,0.001463,100.0,0.02,0.9964839135415937,6.837606837607745,-67831.76108712221
gala_v6,240,symmetric,100.0,100.0,1787022711750,buy,0.001463,100.0,0.02,0.9941624658172756,6.832934745472606,520.9388445250806
gala_v6,240,symmetric,100.0,100.0,1787022751250,buy,0.001467,100.0,0.02,-0.9999999999999956,6.814310051106752,68687.26467956258
gala_v6,240,symmetric,100.0,100.0,1787022763750,sell,0.001469,100.0,0.02,-0.9925492563397141,6.809669731018949,613.7452786095528
gala_v6,240,symmetric,100.0,100.0,1787022781750,buy,0.001467,100.0,0.02,0.2994759677028696,6.814310051106752,68780.07111364705
gala_v6,240,symmetric,100.0,300.0,1787022607750,sell,0.001457,100.0,0.02,0.14694094432121108,6.865774116031005,-68634.17982155114
gala_v6,240,symmetric,100.0,300.0,1787022616500,sell,0.001456,100.0,0.02,0.9792406600025003,6.870491240124581,-137315.4985028698
gala_v6,240,symmetric,100.0,300.0,1787022659750,buy,0.001448,99.99999999999999,0.019999999999999997,-0.9999999999998259,6.903693476009083,-68254.72502220683
gala_v6,240,symmetric,100.0,300.0,1787022665250,buy,0.001451,100.0,0.02,0.9912586842965693,6.889424733034212,663.2625725554099
gala_v6,240,symmetric,100.0,300.0,1787022667250,sell,0.001452,100.0,0.02,0.9912586842965693,6.889424733034212,-68207.26084342255
gala_v6,240,symmetric,100.0,300.0,1787022668000,buy,0.001451,100.0,0.02,-0.8202085868865167,6.889424733034212,710.72675133968
gala_v6,240,symmetric,100.0,300.0,1787022684000,buy,0.00146,99.99999999999999,0.019999999999999997,0.9780505424037464,6.846970215680472,69203.87743627118
gala_v6,240,symmetric,100.0,300.0,1787022685500,sell,0.001461,100.0,0.02,0.9780505424037464,6.846970215680472,757.6077579686535
gala_v6,240,symmetric,100.0,300.0,1787022699250,sell,0.001463,100.0,0.02,0.9964839135415937,6.837606837607745,-67595.09217367864
gala_v6,240,symmetric,100.0,300.0,1787022706250,sell,0.001463,100.0,0.02,-0.9999999999999987,6.837606837607745,-135947.79210532593
gala_v6,240,symmetric,100.0,300.0,1787022711750,buy,0.001463,100.0,0.02,0.9941624658172756,6.832934745472606,-67595.09217367864
gala_v6,240,symmetric,100.0,300.0,1787022751250,buy,0.001467,100.0,0.02,-0.9999999999999956,6.814310051106752,571.2336613588559
gala_v6,240,symmetric,100.0,300.0,1787022763750,sell,0.001469,100.0,0.02,-0.9925492563397141,6.809669731018949,-67502.28573959417
gala_v6,240,symmetric,100.0,300.0,1787022781750,buy,0.001467,100.0,0.02,0.2994759677028696,6.814310051106752,664.040095443328
gala_v6,240,tox20,25.0,100.0,1787022635500,sell,0.001448,24.999999999999996,0.004999999999999999,-0.9999999999999986,6.908462867013006,-17265.193370165744
gala_v6,240,tox20,25.0,100.0,1787022684000,buy,0.00146,24.999999999999996,0.004999999999999999,0.9780505424037464,6.846970215680472,-141.90569893286738
gala_v6,240,tox20,25.0,100.0,1787022706250,sell,0.001463,25.0,0.005,-0.9999999999999987,6.837606837607745,-17230.08068184469
gala_v6,240,tox20,25.0,100.0,1787022751250,buy,0.001467,25.0,0.005,0.9449525449521878,6.814310051106752,-188.49922308531677
gala_v6,240,tox20,25.0,100.0,1787022763750,sell,0.001469,25.0,0.005,-0.9925492563397141,6.809669731018949,-17206.879073323573
gala_v6,240,tox20,25.0,300.0,1787022635500,sell,0.001448,24.999999999999996,0.004999999999999999,-0.9999999999999986,6.908462867013006,-17265.193370165744
gala_v6,240,tox20,25.0,300.0,1787022684000,buy,0.00146,24.999999999999996,0.004999999999999999,0.9780505424037464,6.846970215680472,-141.90569893286738
gala_v6,240,tox20,25.0,300.0,1787022706250,sell,0.001463,25.0,0.005,-0.9999999999999987,6.837606837607745,-17230.08068184469
gala_v6,240,tox20,25.0,300.0,1787022751250,buy,0.001467,25.0,0.005,0.9449525449521878,6.814310051106752,-188.49922308531677
gala_v6,240,tox20,25.0,300.0,1787022763750,sell,0.001469,25.0,0.005,-0.9925492563397141,6.809669731018949,-17206.879073323573
gala_v6,240,tox20,100.0,100.0,1787022635500,sell,0.001448,99.99999999999999,0.019999999999999997,-0.9999999999999986,6.908462867013006,-69060.77348066297
gala_v6,240,tox20,100.0,100.0,1787022684000,buy,0.00146,99.99999999999999,0.019999999999999997,0.9780505424037464,6.846970215680472,-567.6227957314695
gala_v6,240,tox20,100.0,100.0,1787022706250,sell,0.001463,100.0,0.02,-0.9999999999999987,6.837606837607745,-68920.32272737876
gala_v6,240,tox20,100.0,100.0,1787022751250,buy,0.001467,100.0,0.02,0.9449525449521878,6.814310051106752,-753.9968923412671
gala_v6,240,tox20,100.0,100.0,1787022763750,sell,0.001469,100.0,0.02,-0.9925492563397141,6.809669731018949,-68827.51629329429
gala_v6,240,tox20,100.0,300.0,1787022635500,sell,0.001448,99.99999999999999,0.019999999999999997,-0.9999999999999986,6.908462867013006,-69060.77348066297
gala_v6,240,tox20,100.0,300.0,1787022684000,buy,0.00146,99.99999999999999,0.019999999999999997,0.9780505424037464,6.846970215680472,-567.6227957314695
gala_v6,240,tox20,100.0,300.0,1787022706250,sell,0.001463,100.0,0.02,-0.9999999999999987,6.837606837607745,-68920.32272737876
gala_v6,240,tox20,100.0,300.0,1787022751250,buy,0.001467,100.0,0.02,0.9449525449521878,6.814310051106752,-753.9968923412671
gala_v6,240,tox20,100.0,300.0,1787022763750,sell,0.001469,100.0,0.02,-0.9925492563397141,6.809669731018949,-68827.51629329429
gala_v6,240,tox40,25.0,100.0,1787022635500,sell,0.001448,24.999999999999996,0.004999999999999999,0.23684467966464803,6.908462867013006,-17265.193370165744
gala_v6,240,tox40,25.0,100.0,1787022656250,sell,0.00145,25.0,0.005,0.1829049718163519,6.89893066574623,-34506.57268051057
gala_v6,240,tox40,25.0,100.0,1787022684000,buy,0.00146,24.999999999999996,0.004999999999999999,0.9780505424037464,6.846970215680472,-17383.285009277697
gala_v6,240,tox40,25.0,100.0,1787022706250,sell,0.001463,25.0,0.005,-0.9999999999999987,6.837606837607745,-34471.45999218952
gala_v6,240,tox40,25.0,100.0,1787022751250,buy,0.001467,25.0,0.005,0.9449525449521878,6.814310051106752,-17429.878533430146
gala_v6,240,tox40,25.0,100.0,1787022763750,sell,0.001469,25.0,0.005,-0.9925492563397141,6.809669731018949,-34448.258383668406
gala_v6,240,tox40,25.0,300.0,1787022635500,sell,0.001448,24.999999999999996,0.004999999999999999,0.23684467966464803,6.908462867013006,-17265.193370165744
gala_v6,240,tox40,25.0,300.0,1787022656250,sell,0.00145,25.0,0.005,0.1829049718163519,6.89893066574623,-34506.57268051057
gala_v6,240,tox40,25.0,300.0,1787022684000,buy,0.00146,24.999999999999996,0.004999999999999999,0.9780505424037464,6.846970215680472,-17383.285009277697
gala_v6,240,tox40,25.0,300.0,1787022706250,sell,0.001463,25.0,0.005,-0.9999999999999987,6.837606837607745,-34471.45999218952
gala_v6,240,tox40,25.0,300.0,1787022751250,buy,0.001467,25.0,0.005,0.9449525449521878,6.814310051106752,-17429.878533430146
gala_v6,240,tox40,25.0,300.0,1787022763750,sell,0.001469,25.0,0.005,-0.9925492563397141,6.809669731018949,-34448.258383668406
gala_v6,240,tox40,100.0,100.0,1787022635500,sell,0.001448,99.99999999999999,0.019999999999999997,0.23684467966464803,6.908462867013006,-69060.77348066297
gala_v6,240,tox40,100.0,100.0,1787022684000,buy,0.00146,99.99999999999999,0.019999999999999997,0.9780505424037464,6.846970215680472,-567.6227957314695
gala_v6,240,tox40,100.0,100.0,1787022706250,sell,0.001463,100.0,0.02,-0.9999999999999987,6.837606837607745,-68920.32272737876
gala_v6,240,tox40,100.0,100.0,1787022751250,buy,0.001467,100.0,0.02,0.9449525449521878,6.814310051106752,-753.9968923412671
gala_v6,240,tox40,100.0,100.0,1787022763750,sell,0.001469,100.0,0.02,-0.9925492563397141,6.809669731018949,-68827.51629329429
gala_v6,240,tox40,100.0,300.0,1787022635500,sell,0.001448,99.99999999999999,0.019999999999999997,0.23684467966464803,6.908462867013006,-69060.77348066297
gala_v6,240,tox40,100.0,300.0,1787022684000,buy,0.00146,99.99999999999999,0.019999999999999997,0.9780505424037464,6.846970215680472,-567.6227957314695
gala_v6,240,tox40,100.0,300.0,1787022706250,sell,0.001463,100.0,0.02,-0.9999999999999987,6.837606837607745,-68920.32272737876
gala_v6,240,tox40,100.0,300.0,1787022751250,buy,0.001467,100.0,0.02,0.9449525449521878,6.814310051106752,-753.9968923412671
gala_v6,240,tox40,100.0,300.0,1787022763750,sell,0.001469,100.0,0.02,-0.9925492563397141,6.809669731018949,-68827.51629329429
gala_oos,10,symmetric,25.0,100.0,1787023663250,sell,0.001405,25.0,0.005,-0.08600108348916037,7.119971520113322,-17793.59430604982
gala_oos,10,symmetric,25.0,100.0,1787023685250,buy,0.001402,24.999999999999996,0.004999999999999999,0.9694261877240643,7.130124777183001,38.074738172716025
gala_oos,10,symmetric,25.0,100.0,1787023691000,buy,0.001401,25.0,0.005,0.4358132346560539,7.135212272566056,17882.47159755887
gala_oos,10,symmetric,25.0,100.0,1787023694250,sell,0.0014,25.000000000000004,0.005000000000000001,-0.9083850777526427,7.1454090746689225,25.328740416010987
gala_oos,10,symmetric,25.0,100.0,1787023695000,buy,0.001398,25.0,0.005,0.1293114909573808,14.295925661186908,17908.01829692531
gala_oos,10,symmetric,25.0,100.0,1787023695500,buy,0.001398,25.0,0.005,0.06736008726428415,7.150518412585862,35790.70785343461
gala_oos,10,symmetric,25.0,100.0,1787023697750,sell,0.001398,25.0,0.005,-0.8168272810818369,7.155635062611206,17908.018296925307
gala_oos,10,symmetric,25.0,100.0,1787023698750,buy,0.001396,25.0,0.005,0.16729178571377396,7.160759040457685,35816.3277525127
gala_oos,10,symmetric,25.0,100.0,1787023706250,sell,0.001396,25.0,0.005,0.9852990317171627,7.165890361878414,17908.018296925307
gala_oos,10,symmetric,25.0,100.0,1787023712500,buy,0.001396,25.0,0.005,-0.13182893650231062,7.160759040457685,35816.3277525127
gala_oos,10,symmetric,25.0,100.0,1787023713250,sell,0.001395,25.0,0.005,-0.8857770251950915,7.171029042667021,17895.18079910768
gala_oos,10,symmetric,25.0,100.0,1787023713750,buy,0.001394,25.0,0.005,-0.8857770251950915,7.171029042667021,35829.18366854814
gala_oos,10,symmetric,25.0,100.0,1787023722500,sell,0.001393,25.0,0.005,-0.9624991199797428,7.181328545780365,17882.306425188483
gala_oos,10,symmetric,25.0,100.0,1787023726500,sell,0.001393,25.0,0.005,-0.9999999999999839,7.181328545780365,-64.57081817117432
gala_oos,10,symmetric,25.0,100.0,1787023728250,sell,0.001392,25.000000000000004,0.005000000000000001,-0.9626743480289416,7.186489399927531,-18024.340933113705
gala_oos,10,symmetric,25.0,100.0,1787023731750,sell,0.001392,25.000000000000004,0.005000000000000001,0.8749558836088681,7.186489399927531,-35984.111048056235
gala_oos,10,symmetric,25.0,100.0,1787023735750,buy,0.001383,25.0,0.005,-0.5336149955243897,7.228044813878806,-17907.466073363536
gala_oos,10,symmetric,25.0,100.0,1787023735750,sell,0.001384,25.0,0.005,-0.5336149955243897,7.228044813878806,-35971.04988839244
gala_oos,10,symmetric,25.0,100.0,1787023739000,buy,0.001384,25.0,0.005,-0.7681896833651086,7.222824124231968,-17907.466073363536
gala_oos,10,symmetric,25.0,100.0,1787023743250,buy,0.00139,25.0,0.005,-0.5107875556096717,7.191657677095526,78.1454374278328
gala_oos,10,symmetric,25.0,100.0,1787023744750,buy,0.001391,25.0,0.005,-0.6697168848391543,7.186489399927531,18050.826961511226
gala_oos,10,symmetric,25.0,100.0,1787023744750,sell,0.001392,25.000000000000004,0.005000000000000001,-0.6697168848391543,7.186489399927531,91.05684656869562
gala_oos,10,symmetric,25.0,100.0,1787023752000,sell,0.001393,25.0,0.005,-0.3271522198938696,7.181328545780365,-17855.82039679096
gala_oos,10,symmetric,25.0,100.0,1787023755750,sell,0.001385,25.0,0.005,-0.3365051814328295,7.222824124231968,-35906.36191303645
gala_oos,10,symmetric,25.0,100.0,1787023760000,sell,0.001385,25.0,0.005,-0.9999999999999987,7.222824124231968,-53956.90342928194
gala_oos,10,symmetric,25.0,100.0,1787023770000,buy,0.001383,25.0,0.005,-0.9986121754291905,7.228044813878806,-35880.258454589246
gala_oos,10,symmetric,25.0,100.0,1787023776500,sell,0.001382,25.0,0.005,0.9411804446835123,7.238508867172754,-53969.983490768696
gala_oos,10,symmetric,25.0,100.0,1787023780750,buy,0.001381,25.0,0.005,0.9316428566803298,7.238508867172754,-35867.15945021837
gala_oos,10,symmetric,25.0,100.0,1787023800500,buy,0.001383,25.0,0.005,0.5222831417429341,7.228044813878806,-17790.514475525673
gala_oos,10,symmetric,25.0,100.0,1787023801500,buy,0.001383,25.0,0.005,0.5862726342004693,7.228044813878806,286.13049916702585
gala_oos,10,symmetric,25.0,100.0,1787023804500,buy,0.001387,25.0,0.005,-0.05721031264614962,7.207207207206602,18310.643837306896
gala_oos,10,symmetric,25.0,100.0,1787023809000,sell,0.001383,25.0,0.005,-0.8030573903279408,7.233273056057258,233.9988626141967
gala_oos,10,symmetric,25.0,100.0,1787023809250,sell,0.001383,25.0,0.005,-0.44095219947875347,7.233273056057258,-17842.646112078502
gala_oos,10,symmetric,25.0,100.0,1787023819500,sell,0.001384,25.0,0.005,0.9463915088387329,7.228044813878806,-35906.2299271074
gala_oos,10,symmetric,25.0,100.0,1787023822500,buy,0.001383,25.0,0.005,-0.9742345077039957,7.228044813878806,-17829.5849524147
gala_oos,10,symmetric,25.0,100.0,1787023825250,sell,0.001385,25.0,0.005,0.05648757306375361,7.222824124231968,-35880.12646866019
gala_oos,10,symmetric,25.0,100.0,1787023831250,buy,0.001383,25.0,0.005,-0.9999999999999992,7.228044813878806,-17803.481493967494
gala_oos,10,symmetric,25.0,100.0,1787023831250,sell,0.001384,25.0,0.005,-0.9999999999999992,7.228044813878806,-35867.065308996396
gala_oos,10,symmetric,25.0,100.0,1787023835500,sell,0.001382,25.0,0.005,-0.020051096011623613,7.238508867172754,-53956.79034517585
gala_oos,10,symmetric,25.0,300.0,1787023663250,sell,0.001405,25.0,0.005,-0.08600108348916037,7.119971520113322,-17793.59430604982
gala_oos,10,symmetric,25.0,300.0,1787023685250,buy,0.001402,24.999999999999996,0.004999999999999999,0.9694261877240643,7.130124777183001,38.074738172716025
gala_oos,10,symmetric,25.0,300.0,1787023691000,buy,0.001401,25.0,0.005,0.4358132346560539,7.135212272566056,17882.47159755887
gala_oos,10,symmetric,25.0,300.0,1787023694250,sell,0.0014,25.000000000000004,0.005000000000000001,-0.9083850777526427,7.1454090746689225,25.328740416010987
gala_oos,10,symmetric,25.0,300.0,1787023695000,buy,0.001398,25.0,0.005,0.1293114909573808,14.295925661186908,17908.01829692531
gala_oos,10,symmetric,25.0,300.0,1787023695500,buy,0.001398,25.0,0.005,0.06736008726428415,7.150518412585862,35790.70785343461
gala_oos,10,symmetric,25.0,300.0,1787023697750,sell,0.001398,25.0,0.005,-0.8168272810818369,7.155635062611206,17908.018296925307
gala_oos,10,symmetric,25.0,300.0,1787023698750,buy,0.001396,25.0,0.005,0.16729178571377396,7.160759040457685,35816.3277525127
gala_oos,10,symmetric,25.0,300.0,1787023706250,sell,0.001396,25.0,0.005,0.9852990317171627,7.165890361878414,17908.018296925307
gala_oos,10,symmetric,25.0,300.0,1787023712500,buy,0.001396,25.0,0.005,-0.13182893650231062,7.160759040457685,35816.3277525127
gala_oos,10,symmetric,25.0,300.0,1787023713250,sell,0.001395,25.0,0.005,-0.8857770251950915,7.171029042667021,17895.18079910768
gala_oos,10,symmetric,25.0,300.0,1787023713750,buy,0.001394,25.0,0.005,-0.8857770251950915,7.171029042667021,35829.18366854814
gala_oos,10,symmetric,25.0,300.0,1787023722500,sell,0.001393,25.0,0.005,-0.9624991199797428,7.181328545780365,17882.306425188483
gala_oos,10,symmetric,25.0,300.0,1787023726500,sell,0.001393,25.0,0.005,-0.9999999999999839,7.181328545780365,-64.57081817117432
gala_oos,10,symmetric,25.0,300.0,1787023728250,sell,0.001392,25.000000000000004,0.005000000000000001,-0.9626743480289416,7.186489399927531,-18024.340933113705
gala_oos,10,symmetric,25.0,300.0,1787023731750,sell,0.001392,25.000000000000004,0.005000000000000001,0.8749558836088681,7.186489399927531,-35984.111048056235
gala_oos,10,symmetric,25.0,300.0,1787023735750,buy,0.001383,25.0,0.005,-0.5336149955243897,7.228044813878806,-17907.466073363536
gala_oos,10,symmetric,25.0,300.0,1787023735750,sell,0.001384,25.0,0.005,-0.5336149955243897,7.228044813878806,-35971.04988839244
gala_oos,10,symmetric,25.0,300.0,1787023739000,buy,0.001384,25.0,0.005,-0.7681896833651086,7.222824124231968,-17907.466073363536
gala_oos,10,symmetric,25.0,300.0,1787023743250,buy,0.00139,25.0,0.005,-0.5107875556096717,7.191657677095526,78.1454374278328
gala_oos,10,symmetric,25.0,300.0,1787023744750,buy,0.001391,25.0,0.005,-0.6697168848391543,7.186489399927531,18050.826961511226
gala_oos,10,symmetric,25.0,300.0,1787023744750,sell,0.001392,25.000000000000004,0.005000000000000001,-0.6697168848391543,7.186489399927531,91.05684656869562
gala_oos,10,symmetric,25.0,300.0,1787023752000,sell,0.001393,25.0,0.005,-0.3271522198938696,7.181328545780365,-17855.82039679096
gala_oos,10,symmetric,25.0,300.0,1787023755750,sell,0.001385,25.0,0.005,-0.3365051814328295,7.222824124231968,-35906.36191303645
gala_oos,10,symmetric,25.0,300.0,1787023760000,sell,0.001385,25.0,0.005,-0.9999999999999987,7.222824124231968,-53956.90342928194
gala_oos,10,symmetric,25.0,300.0,1787023760750,sell,0.001385,25.0,0.005,0.8510839081375771,7.222824124231968,-72007.44494552743
gala_oos,10,symmetric,25.0,300.0,1787023762750,sell,0.001386,25.0,0.005,0.976787010513221,7.217610970769633,-90044.96298304547
gala_oos,10,symmetric,25.0,300.0,1787023765000,sell,0.001386,25.0,0.005,0.1611573492281426,7.217610970769633,-108082.4810205635
gala_oos,10,symmetric,25.0,300.0,1787023766500,sell,0.001386,25.0,0.005,-0.7700907419035415,7.217610970769633,-126119.99905808154
gala_oos,10,symmetric,25.0,300.0,1787023770000,buy,0.001383,25.0,0.005,-0.9986121754291905,7.228044813878806,-108043.35408338884
gala_oos,10,symmetric,25.0,300.0,1787023776500,sell,0.001382,25.0,0.005,0.9411804446835123,7.238508867172754,-126133.07911956828
gala_oos,10,symmetric,25.0,300.0,1787023780750,buy,0.001381,25.0,0.005,0.9316428566803298,7.238508867172754,-108030.25507901795
gala_oos,10,symmetric,25.0,300.0,1787023800500,buy,0.001383,25.0,0.005,0.5222831417429341,7.228044813878806,-89953.61010432526
gala_oos,10,symmetric,25.0,300.0,1787023801500,buy,0.001383,25.0,0.005,0.5862726342004693,7.228044813878806,-71876.96512963256
gala_oos,10,symmetric,25.0,300.0,1787023804500,buy,0.001387,25.0,0.005,-0.05721031264614962,7.207207207206602,-53852.45179149269
gala_oos,10,symmetric,25.0,300.0,1787023809000,sell,0.001383,25.0,0.005,-0.8030573903279408,7.233273056057258,-71929.0967661854
gala_oos,10,symmetric,25.0,300.0,1787023809250,sell,0.001383,25.0,0.005,-0.44095219947875347,7.233273056057258,-90005.74174087809
gala_oos,10,symmetric,25.0,300.0,1787023819500,sell,0.001384,25.0,0.005,0.9463915088387329,7.228044813878806,-108069.325555907
gala_oos,10,symmetric,25.0,300.0,1787023822500,buy,0.001383,25.0,0.005,-0.9742345077039957,7.228044813878806,-89992.6805812143
